Asset ID	count	Event Time	Event Date	Class Structure	Class Structure ID	Material	Nominal Size (mm)	Soil Class	Soil Description	Grant Description	Pipe Inside Diameter (mm)	Pipe Material	Pipe Shape	Construction Date (YYYYMMDD)	Pipe Lining	Date Insulated	Tapping Status	Road Name	Road Type	Pipe Length (m)	Pipe Status	Height Start of Pipe (meters above sea level)	Height End of Pipe (meters above sea level)	Latitude Start of Pipe	Lattitude End of Pipe	Longitude Start of Pipe	Longitude End of Pipe	Distribution Zone ID	Water Quality Zone ID	Description	Failure Code	Failure Description	Job Plan	Job Plan Number	Service Location Id	Formatted Address	City	Post Code	Latitude	Longitude	months_break
552452	1	14:34:00.0000000	2014-02-20	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	50	EX	Moderate shrink/swell potential.	Clay.	50	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2005-05-05	NONE	(null)	YES	SUNSET	DRIVE	60.5767	INTEGRITY	93.2210	94.6650	-37.74507164	-37.74463165	145.31354166	145.31354258	1550610134	1125029141	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1628600	60 SUNSET DRIVE CHIRNSIDE PARK 3116	CHIRNSIDE PARK	3116	-37.74497039	145.31332970	35
553044	1	09:30:00.0000000	2012-06-07	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	125	EX	Moderate shrink/swell potential.	Clay.	125	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2009-10-05	NONE	(null)	YES	ABBOTSFORD	AVENUE	103.7350	INTEGRITY	43.8330	42.9330	-37.88153710	-37.88167902	145.08464083	145.08580629	1550536288	1125029165	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1085078	31 ABBOTSFORD AVENUE MALVERN EAST 3145	MALVERN EAST	3145	-37.88147573	145.08574770	10
553045	1	12:14:00.0000000	2010-09-15	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	125	EX	Moderate shrink/swell potential.	Clay.	125	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2009-10-05	NONE	(null)	YES	ABBOTSFORD	AVENUE	80.6760	INTEGRITY	42.9330	41.2950	-37.88167902	-37.88178238	145.08580629	145.08671402	1550536288	1125029165	REPAIR BURST WATER MAIN	UNKN	UNKN			1085120	58 ABBOTSFORD AVENUE MALVERN EAST 3145	MALVERN EAST	3145	-37.88183832	145.08643190	3
553046	1	16:15:00.0000000	2010-08-12	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2009-10-05	NONE	(null)	YES	GAUNTLET	ROAD	10.0460	INTEGRITY	41.2950	41.5790	-37.88178238	-37.88185982	145.08671402	145.08673861	1550536288	1125029165	REPAIR BURST WATER MAIN	UNKN	UNKN			1085121	60 ABBOTSFORD AVENUE MALVERN EAST 3145	MALVERN EAST	3145	-37.88185948	145.08662470	3
553428	1	15:17:00.0000000	2012-08-21	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	125	SE	Low shrink/swell potential.	Silty Soil.	125	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2008-07-31	NONE	(null)	YES	HOPE	STREET	100.8595	INTEGRITY	37.7150	40.2290	-37.86287749	-37.86301008	145.04789423	145.04902815	1551037222	1125029165	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1077967	5 HOPE STREET GLEN IRIS 3146	GLEN IRIS	3146	-37.86278636	145.04850410	16
553888	1	10:08:00.0000000	2014-08-22	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2011-10-18	NONE	(null)	YES			51.4289	INTEGRITY	87.4210	83.3930	-37.79182416	-37.79173505	145.12884413	145.12828810	1125113390	1125029164	REPAIR LEAKING WATER MAIN	UNKN	UNKN			5042545	5-6 THOMAS COURT DONCASTER 3108	DONCASTER	3108	-37.79163907	145.12832330	11
554271	1	16:50:00.0000000	2010-08-18	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC - MODIFIED	CIRCULAR	2009-10-13		(null)	YES	SAXONY	DRIVE	17.9725	INTEGRITY	144.9000	145.6570	-37.63555420	-37.63553836	145.01619646	145.01639673	1550539587	1125029149	REPAIR BURST WATER MAIN	UNKN	UNKN			1765571				(null)	(null)	3
554294	1	09:48:00.0000000	2012-11-12	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2010-10-21	NONE	(null)	YES	ARGYLL	STREET	91.8881	INTEGRITY	35.0000	35.0000	-37.87440514	-37.87415836	145.08775928	145.08875607	1550536288	1125029165	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1084786	89 ARGYLL STREET MALVERN EAST 3145	MALVERN EAST	3145	-37.87419065	145.08830100	8
554584	1	10:55:00.0000000	2000-11-28	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-08-27	NONE	(null)	YES	MEADOWBANK	AVENUE	114.6048	INTEGRITY	90.1300	83.2900	-37.76048951	-37.76046149	145.29994245	145.29867626	1550610134	1125029141	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1556826	7 MEADOWBANK AVENUE CHIRNSIDE PARK 3116	CHIRNSIDE PARK	3116	-37.76075575	145.29962870	9
555372	1	15:19:00.0000000	2009-06-05	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	VE	Very high shrink/swell potential.	Expansive Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2002-06-05	NONE	(null)	YES	JOFFRE	ROAD	214.3205	INTEGRITY	77.8700	77.7266	-37.71887574	-37.71696170	144.93928379	144.93960489	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1053766				(null)	(null)	28
555422	1	10:00:00.0000000	2007-12-08	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-07-16	NONE	(null)	YES	GLEN PARK	ROAD	38.4302	INTEGRITY	104.0960	104.5299	-37.83317957	-37.83304297	145.27501302	145.27541421	1125065224	1125029150	REP BURST 0-1.5M DEEP <150 DIA	UNKN	UNKN			1696651	19 GLEN PARK ROAD BAYSWATER 3153	BAYSWATER	3153	-37.83318100	145.27471800	37
556050	1	00:52:00.0000000	2006-01-22	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-07-16	NONE	(null)	YES	GLEN PARK	ROAD	15.4417	INTEGRITY	104.6200	104.8500	-37.83295355	-37.83289801	145.27568934	145.27585019	1125065224	1125029150	REP BURST 1.5-3 M DEEP <100DIA	UNKN	UNKN			1379230	1/3-5 GLEN PARK ROAD BAYSWATER NORTH 3153	BAYSWATER NORTH	3153	-37.83231901	145.27678110	30
558705	1	13:30:00.0000000	2011-12-22	Repair Burst Water Main	WRBRST	PLASTIC	100	ST	Negligible shrink/swell potential.	Sand.	100	PLASTIC	CIRCULAR	2009-05-12		(null)	YES	NORFOLK	CRESCENT	146.9421	INTEGRITY	113.3660	109.5500	-37.70627110	-37.70741669	145.05487761	145.05417967	1550536417	1125029168	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1356513	15 NORFOLK CRESCENT BUNDOORA 3083	BUNDOORA	3083	-37.70708847	145.05405920	10
560886	1	17:45:00.0000000	2005-09-29	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	63	EX	Moderate shrink/swell potential.	Clay.	63	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2001-04-24	NONE	(null)	YES	MCINTYRES	COURT	25.1048	INTEGRITY	110.7350	111.4821	-37.78275836	-37.78291322	145.19721112	145.19715873	1550536347	1125029140	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1559076	4 NENGERMAN COURT PARK ORCHARDS 3114	PARK ORCHARDS	3114	-37.78282624	145.19697760	17
562292	1	02:10:00.0000000	2004-03-19	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	225	EX	Moderate shrink/swell potential.	Clay.	225	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-05-23	NONE	(null)	YES	JESICA	ROAD	149.1621	INTEGRITY	130.9990	132.4690	-37.65937334	-37.66065874	144.96752404	144.96779335	1550536408	1125029156	REP BURST 0-1.5M DEEP <150 DIA	UNKN	UNKN			1602547	39 LARA WAY CAMPBELLFIELD 3061	CAMPBELLFIELD	3061	-37.65959223	144.96794200	7
56242	1	00:31:00.0000000	2003-01-25	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-07-30	NONE	(null)	YES	CARDINAL	ROAD	85.0044	INTEGRITY	97.1231	98.7200	-37.70073611	-37.69997865	144.92958058	144.92972295	1550536409	1125029159	REP LK 1.5DEEP NON MS <150DIA	UNKN	UNKN			1189345	113 CARDINAL ROAD GLENROY 3046	GLENROY	3046	-37.70069380	144.92946270	2
562536	1	13:15:00.0000000	2001-08-09	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-02-05	NONE	(null)	YES	CAMPBELL	STREET	154.8766	INTEGRITY	121.6870	130.2049	-37.82179460	-37.82045242	145.24199399	145.24166792	1550014689	1125029150	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1344203	37 CAMPBELL STREET HEATHMONT 3135	HEATHMONT	3135	-37.82173131	145.24205230	2
562546	1	11:51:00.0000000	2013-11-11	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	SE	Low shrink/swell potential.	Silty Soil.	150	UPVC - MODIFIED	CIRCULAR	2011-07-22	NONE	(null)	YES			41.6426	INTEGRITY	63.1050	63.8340	-37.91761044	-37.91767062	145.14873830	145.14920575	1550536363	1125029160	REPAIR BURST WATER MAIN	UNKN	UNKN			1691910	MM/214-224 WELLINGTON ROAD CLAYTON 3168	CLAYTON	3168	-37.91767200	145.14862500	9
563787	1	11:55:00.0000000	2011-08-30	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2010-09-24	NONE	(null)	YES	CAMBRIDGE	WAY	179.0750	INTEGRITY	113.8180	112.2250	-37.67717441	-37.67786003	144.96731732	144.96624240	1550536407	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1205045	19 CAMBRIDGE WAY CAMPBELLFIELD 3061	CAMPBELLFIELD	3061	-37.67763120	144.96614970	4
56421	1	14:32:00.0000000	2013-05-26	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	225	EX	Moderate shrink/swell potential.	Clay.	225	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1997-12-23	NONE	(null)	YES	WATER STORAGE	N/A	22.5231	INTEGRITY	307.7900	309.8917	-37.94888636	-37.94907519	145.53961626	145.53952231	1550610116	1125029148	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1434510	41 STATION ROAD GEMBROOK 3783	GEMBROOK	3783	-37.94954003	145.54419130	62
564420	1	16:19:00.0000000	2009-07-23	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-09-02	NONE	(null)	YES	LESLEY	STREET	213.3051	INTEGRITY	63.0000	77.2590	-37.84581365	-37.84623665	145.09383810	145.09618954	1550550338	1125029139	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1087863				(null)	(null)	44
565276	1	15:57:00.0000000	2013-06-21	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1997-02-27	NONE	(null)	YES	FLANNERY	COURT	201.1330	INTEGRITY	85.5220	73.8260	-37.76068778	-37.76037802	145.19125016	145.18937383	1550536274	1125029140	REPAIR BURST WATER MAIN	UNKN	UNKN			1457471	59-61 FLANNERY COURT WARRANDYTE 3113	WARRANDYTE	3113	-37.76059726	145.18939870	65
566161	1	15:48:00.0000000	2006-09-15	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2004-07-08	NONE	(null)	YES	HEATHMONT	ROAD	150.1580	INTEGRITY	130.8055	123.2693	-37.82946862	-37.82825837	145.24435047	145.24362202	1125056051	1125029150	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1344701	86 HEATHMONT ROAD HEATHMONT 3135	HEATHMONT	3135	-37.82900518	145.24393640	8
568432	1	17:40:00.0000000	2012-03-04	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	VE	Very high shrink/swell potential.	Expansive Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2008-11-21	NONE	(null)	YES	RENNIE	STREET	87.0934	INTEGRITY	53.7900	53.6830	-37.75073552	-37.75084949	144.97016709	144.97114480	1550536336	1125029158	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1715350	53 RENNIE STREET COBURG 3058	COBURG	3058	-37.75066477	144.97038200	13
56885	1	16:10:00.0000000	2011-05-05	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1997-11-17	NONE	(null)	YES	ALPHINGTON	STREET	83.3977	INTEGRITY	20.3800	12.4300	-37.78549975	-37.78624076	145.02057230	145.02043929	1550536422	1125029157	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1068873	9 ALPHINGTON STREET ALPHINGTON 3078	ALPHINGTON	3078	-37.78555347	145.02066930	54
570762	1	15:12:00.0000000	2014-08-31	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2010-11-25	NONE	(null)	YES	DICKASONS	ROAD	15.6863	INTEGRITY	98.1590	98.4740	-37.83504498	-37.83504461	145.24960833	145.24978653	1125065224	1125029150	REPAIR BURST WATER MAIN	UNKN	UNKN			1344347				(null)	(null)	15
573647	1	09:38:00.0000000	2009-06-23	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	63	EX	Moderate shrink/swell potential.	Clay.	63	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2008-09-01		(null)	YES	AURINA	DRIVE	46.4955	INTEGRITY	351.8880	354.0000	-37.39911299	-37.39909191	144.98467373	144.98414929	1125029136	1125029136	REPAIR BURST WATER MAIN	UNKN	UNKN			1659847	2 CARMELO COURT WALLAN 3756	WALLAN	3756	-37.39929562	144.98557080	3
57446	1	15:00:00.0000000	2014-12-19	Repair Leaking Water Main	WRLEAK	MEDIUM DENSITY POLYETHYLENE	180	VE	Very high shrink/swell potential.	Expansive Clay.	180	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2005-09-01		(null)	YES	SALICKI	AVENUE	119.1164	INTEGRITY	119.4400	120.9730	-37.65993687	-37.65887346	145.02333056	145.02351266	1550610073	1125029149	Fault,Water (Drinking And Ndw) Works,Main,Naturestrip,Wet Patch,Not Urgent,Inconvenience	DWRM	Drinking Water Retic Main	Water Repair Service	WSLREPAIR	1569546	20 CHILDS ROAD EPPING 3076	EPPING	3076	-37.65980914	145.02325000	37
5760	1	15:36:00.0000000	2003-09-08	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1995-04-04	NONE	(null)	YES	CARRINGTON	ROAD	63.1962	MIGRATED	77.3400	77.5000	-37.72201550	-37.72194298	144.99171506	144.99100440	1550610094	1125029168	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1135921	10 CARRINGTON ROAD RESERVOIR 3073	RESERVOIR	3073	-37.72186412	144.99149950	33
57806	1	10:20:00.0000000	2005-03-10	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	225	EX	Moderate shrink/swell potential.	Clay.	225	DUCTILE IRON CEMENT LINED	CIRCULAR	1998-11-01	NONE	(null)	YES	DEVELOPMENT	BOULEVARD	80.7777	INTEGRITY	129.3600	128.2900	-37.66115558	-37.66052468	145.08245941	145.08290742	1550539587	1125029149	REP LK 1.5DEEP NON MS <225 DIA	UNKN	UNKN			1559152	50 DEVELOPMENT BOULEVARD MILL PARK 3082	MILL PARK	3082	-37.66109535	145.08288810	25
58533	1	12:04:00.0000000	1999-10-06	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-08-10	NONE	(null)	YES	VINCENT	STREET	138.0325	INTEGRITY	46.8900	48.0884	-37.71629884	-37.71617297	144.90967215	144.91122580	1551074748	1125029159	REP BURST MNS UPTO 100 DTH>2-3	UNKN	UNKN			1184966	104 VINCENT STREET OAK PARK 3046	OAK PARK	3046	-37.71611413	144.91064460	5
58541	1	09:31:00.0000000	2002-11-23	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-12-07	NONE	(null)	YES	GRANDVIEW	STREET	150.0016	INTEGRITY	87.6900	87.8600	-37.70991367	-37.70926021	144.90967858	144.91116698	1551074598	1125029159	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1186286	52 GRANDVIEW STREET GLENROY 3046	GLENROY	3046	-37.70968040	144.90967980	16
58557	1	15:02:00.0000000	2012-02-09	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	VE	Very high shrink/swell potential.	Expansive Clay.	150	UPVC - MODIFIED	CIRCULAR	2004-05-07	NONE	(null)	YES	MARIGOLD	CRESCENT	148.1662	INTEGRITY	88.4720	94.2470	-37.70085701	-37.70206507	144.90149722	144.90082883	1550536407	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1624664	31 MARIGOLD CRESCENT GOWANBRAE 3043	GOWANBRAE	3043	-37.70158158	144.90092130	31
58571	1	14:58:00.0000000	2002-12-28	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	VE	Very high shrink/swell potential.	Expansive Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1999-11-11	NONE	(null)	YES	GREENACRE	GROVE	85.5619	MIGRATED	106.3343	106.0783	-37.69198527	-37.69238019	144.88703351	144.88620458	1551076385	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1685429	9 GREENACRE GROVE GLADSTONE PARK 3043	GLADSTONE PARK	3043	-37.69251296	144.88642550	12
58573	1	16:20:00.0000000	2007-01-13	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2003-05-15	NONE	(null)	YES	WOODSTOCK	DRIVE	129.7381	INTEGRITY	106.0000	104.8842	-37.69287717	-37.69317605	144.88664471	144.88802131	1551076385	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1182512	12 WOODSTOCK DRIVE GLADSTONE PARK 3043	GLADSTONE PARK	3043	-37.69290779	144.88683390	15
59137	1	11:22:00.0000000	2010-11-09	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	180	VE	Very high shrink/swell potential.	Expansive Clay.	180	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2005-09-01		(null)	YES	BUCH	AVENUE	221.8130	INTEGRITY	118.6730	121.5880	-37.66032067	-37.65834720	145.02472326	145.02508018	1550610073	1125029149	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1232504	2 BUCH AVENUE EPPING 3076	EPPING	3076	-37.66002091	145.02494280	21
59179	1	13:30:00.0000000	2006-04-11	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-04-19	NONE	(null)	YES	ELIZABETH	STREET	135.9022	INTEGRITY	81.8792	89.5852	-37.67899197	-37.67778259	144.89862541	144.89886514	1551076385	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1183353	42 ELIZABETH STREET WESTMEADOWS 3049	WESTMEADOWS	3049	-37.67778010	144.89912340	20
59278	1	16:17:00.0000000	2004-02-05	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-03-18	NONE	(null)	YES	STANLEY	STREET	102.1636	INTEGRITY	28.6500	31.3145	-37.77482110	-37.77495484	145.08634834	145.08749573	1125113395	1125029139	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1321189	20 STANLEY STREET BULLEEN 3105	BULLEEN	3105	-37.77510741	145.08735990	8
59394	1	10:06:00.0000000	2014-10-23	Repair Leaking Water Main	WRLEAK	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2000-06-13	NONE	(null)	YES	PROSPECT	ROAD	115.1939	INTEGRITY	175.4400	183.6000	-37.77956519	-37.77863164	145.42966392	145.42910469	1550610132	1125029144	Fault,Water (Drinking And Ndw) Works,Service,Outside Property,Meter Not Moving	UNKN	UNKN	Water Repair Service	WSLREPAIR	1584907	25 PROSPECT ROAD WANDIN NORTH 3139	WANDIN NORTH	3139	-37.77984326	145.42972500	58
61451	1	09:00:00.0000000	2012-11-13	Repair Burst Water Main	WRBRST	OPVC - MOLECULAR ORIENTED	100	EX	Moderate shrink/swell potential.	Clay.	100	OPVC - MOLECULAR ORIENTED	CIRCULAR	2009-04-28		(null)	YES	CLARENDON	AVENUE	37.5451	INTEGRITY	218.1120	218.2540	-37.58668742	-37.58657065	144.91398677	144.91358858	1550536322	1125029156	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1789004	36 MARATHON BOULEVARD CRAIGIEBURN 3064	CRAIGIEBURN	3064	-37.58650728	144.91377740	14
61942	1	15:01:00.0000000	2000-12-20	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-08-10	NONE	(null)	YES	WINIFRED	STREET	365.2769	INTEGRITY	46.8630	45.8425	-37.71631268	-37.71858268	144.90967404	144.91257137	1551074748	1125029159	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1184855	128 WINIFRED STREET OAK PARK 3046	OAK PARK	3046	-37.71647639	144.91023730	9
61945	1	16:54:00.0000000	2003-10-22	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-03-06	NONE	(null)	YES	KERR	AVENUE	75.7125	INTEGRITY	48.8346	52.7900	-37.71606484	-37.71539143	144.91130415	144.91118476	1551074748	1125029159	REP BURST 0-1.5M DEEP <150 DIA	UNKN	UNKN			1185296	4 KERR AVENUE OAK PARK 3046	OAK PARK	3046	-37.71587741	144.91152470	11
61950	1	13:32:00.0000000	2012-08-03	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-04-20	NONE	(null)	YES	LANGTON	STREET	119.4515	INTEGRITY	105.0953	104.7600	-37.69230110	-37.69337613	144.91420532	144.91414287	1550536407	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1187420	122 LANGTON STREET JACANA 3047	JACANA	3047	-37.69322531	144.91428120	45
61953	1	14:18:00.0000000	2003-12-04	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-07-26	NONE	(null)	YES	PECHAM	STREET	159.7224	INTEGRITY	100.9428	101.8294	-37.69754933	-37.69898659	144.91146831	144.91139594	1551074598	1125029159	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1187295	72 PECHAM STREET GLENROY 3046	GLENROY	3046	-37.69665692	144.91163330	9
62247	1	18:50:00.0000000	1998-03-06	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	SE	Low shrink/swell potential.	Silty Soil.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1995-04-19	NONE	(null)	YES	RIVER GUM	DRIVE	119.4943	MIGRATED	140.2400	143.3500	-37.66338068	-37.66303643	145.07450632	145.07323350	1550539587	1125029149	REP BURST MNS UPTO 100 DTH>2-3	UNKN	UNKN			1524109	11 RIVERGUM DRIVE MILL PARK 3082	MILL PARK	3082	-37.66320586	145.07365070	11
